RECORD CONTROL NUMBER,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE,REGION,DISPOSITION METHOD,VIOLATION DATE,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS),CIVIL PENALTY ($),MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED,OTHER
947,STOP IN FOOD STORES # 99,50684,40 W 4th St,Salem,VA,24153,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,3/10/2008,,05/12/08,25," $ 2,000.00 ",,,,,
950,T BONE JACKS STEAK & SEAFOOD,48391,1650 Braeburn Dr,Salem,VA,24153,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,3/10/2008,,05/12/08,25," $ 2,000.00 ",,,,,
951,T BONE JACKS STEAK & SEAFOOD,48391,1650 Braeburn Dr,Salem,VA,24153,SOLD TO AN INTOXICATED PERSON; ALLOWED CONSUMPTION OF AN INTOXICATED PERSON,2,Y,ROANOKE,CONSENT SETTLEMENT,3/8/2008,,05/12/08,25," $ 4,000.00 ",,,,,
968,SAKURA JAPANESE RESTAURANT,11542,2171 Apperson Dr,Salem,VA,24153,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,10/24/2007,4/10/2008,05/27/08,25," $ 2,000.00 ",,,,,
997,FAST FREDDY'S RESTAURANT,47487,816 W Main St,Salem,VA,24153,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,3/10/2008,,6/4/2008,25," $ 2,000.00 ",,,,,
1053,APPLE MARKET,31330,200 Apperson Dr,Salem,VA,24153,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,3/10/2008,,06/18/08,25," $ 2,000.00 ",,,,,
252,WATKINS GROCERY,26621,3572 Bradshaw Rd,Salem,VA,241538714,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,6/14/2007,,8/20/2007,25," $ 2,000.00 ",,,,,
638,SHAWNEE MINI MART,31969,7120 Roanoke St,Shawsville,VA,24162,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/20/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
306,STOP IN FOOD STORES # 146,40568,15720 Stewartsville Rd,Vinton,VA,24179,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,9/12/2007,,10/4/2007,25," $ 2,000.00 ",,,,,
327,SHOP IN,46351,7865 Jordantown Rd,Vinton,VA,24179,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,9/4/2007,,11/5/2007,25," $ 2,000.00 ",,,,,
866,FOODETTE,35,1551 E Washington Ave,Vinton,VA,24179,PURCHASED WINE OR BEER EXCEPT FOR CASH PAID AND COLLECTED AT THE TIME OF DELIVERY,1,Y,ROANOKE,INITIAL HEARING,9/7/2007,3/5/2008,04/10/08,7, $ 500.00 ,,12,,,
461,KROGER # 322,77999,915 Hardy Rd,Vinton,VA,241793643,SOLD TO UAB; FAILED TO HAVE A DESIGNATED MGR.,2,N,ROANOKE,CONSENT SETTLEMENT,8/8/2007,,11/9/2007,25," $ 2,500.00 ",,,,,
674,JORDANTOWN MARKET,73770,5567 Jordantown Rd,Vinton,VA,241799746,SOLD TO UAB,1,N,LYNCHBURG,INITIAL HEARING,9/4/2007,1/9/2008,2/14/2008,25," $ 2,000.00 ",,,,,
343,"ED'S CITGO & FOOD MART, INC.",46512,1020 Old Airport Rd,Bristol,VA,24201,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,9/21/2007,,11/9/2007,25," $ 2,000.00 ",,,,,
405,THE WING DOCTOR,38499,847 Sullins St,Bristol,VA,24201,SOLD TO UAB,1,N,ROANOKE,OFFER IN COMPROMISE,9/21/2007,10/24/2007,11/27/2007,," $ 1,500.00 ",,,,,
384,OUTBACK STEAKHOUSE,22415,3168 Linden Dr,Bristol,VA,24201,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,9/21/2007,,12/7/2007,25," $ 2,000.00 ",,,,,
847,GOLDEN DRAGON RESTAURANT,47446,2112 Euclid Ave,Bristol,VA,24201,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,2/13/2008,,04/01/08,25," $ 2,000.00 ",,,,,
860,TEYA MART,44726,33 Commonwealth Ave,Bristol,VA,24201,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,9/7/2007,,04/08/08,25," $ 2,000.00 ",,,,,
875,CROSSINGS,50810,300 Bonham Rd,Bristol,VA,24201,SOLD TO UAB,1,N,ROANOKE,OFFER IN COMPROMISE,9/7/2007,3/26/2008,04/15/08,25," $ 1,500.00 ",,,,,
857,FAST LANE,4374,3122 Lee Hwy,Bristol,VA,24202,ALLOWED CONSUMPTION OF AB IN NON DESIGNATED AREAS; ALLOWED AN INTOXICATED PERSON TO LOITER; ALLOWED CONSUMPTION OF AB BY AN INTOXICATED PERSON,3,Y,ROANOKE,CONSENT SETTLEMENT,2/10/2008,,4/8/2008,25," $ 3,000.00 ",,,,,
620,COURTYARD BY MARRIOTT,31148,3169 Linden Dr,Bristol,VA,242025960,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/15/2007,,1/15/2008,25," $ 2,000.00 ",,,,,
416,TOKYO JAPENSE STEAK HOUSE,13337,Colonial Square #8 - 811 Village Blv,Abingdon,VA,24210,ALLOWED CONSUMPTION OF AB BY AN INTOXICATED PERSON;ALLOWED AN INTOXICATED TO LOITER UPON THE PREMISES,2,Y,ROANOKE,OFFER IN COMPROMISE,2/13/2007,7/23/2007,8/2/2007,,,40,,,,
449,E Z MART,44649,970 E Main St,Abingdon,VA,24210,PURCHASED WINE OR BEER OTHER THAN FROM WHOLESALER;KEPT OR ALLOWED TO BE KEPT UNAUTHORIZED AB,2,N,ROANOKE,INITIAL HEARING,1/25/2007,6/18/2007,8/2/2007,7, $ 500.00 ,,,,,
64,LOS ARCOS MEXICAN RESTAURANT (MB),38283,909 W Main St,Abingdon,VA,24210,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,ROANOKE,CONSENT SETTLEMENT,7/16/2007,,9/17/2007,7, $ 500.00 ,,,,,
574,DEE DEES ONE STOP & DELI,26868,14308 Porterfield Hwy,Abingdon,VA,24210,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/15/2007,,1/15/2008,25," $ 2,000.00 ",,,,,
626,BARTER THEATRE,80006,127 Main St PO Box 867,Abingdon,VA,24210,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/7/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
896,WITHERS HARDWARE RESTAURANT,17892,260 W Main St,Abingdon,VA,24210,KEPT UNAUTHORIZED AB FOR SALE; ALLOWED INTOXICATED PERSONS TO LOITER; MADE GIFTS OF ALCOHOLIC BEVERAGES TO PERSONS; PERMITTED AFTER HOUR CONSUMPTION; ALLOWED CONSUMPTION BY EMPLOYEE WHILE ON DUTY; PEACE & GOOD ORDER; ALLOWED AB TO BE REMOVED FROM AUTHORIZED AREAS. ,7,Y,ROANOKE,INITIAL HEARING,8/23/2007,1/14/2008,04/22/08,90," $ 2,000.00 ",60,,,,
1032,BIG JOHN'S #2,38679,543 W Main St,Abingdon,VA,24210,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,11/15/2007,5/5/2008,06/12/08,20," $ 1,500.00 ",,,,,
52,LOS ARCOS MEXICAN RESTAURANT (MB),73621,414 Cummings St,Abingdon,VA,242103220,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,ROANOKE,INITIAL HEARING,5/16/2007,10/3/2007,12/4/2007,7, $ 500.00 ,,,,,
621,INTERSTATE  CHEVRON,70725,906 E Main St,Abingdon,VA,242104416,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/15/2007,,1/15/2008,25," $ 2,000.00 ",,,,,
407,"GREEN SPRINGS GROCERY, INC.",6217,22066 Green Spring Rd,Abingdon,VA,242115850,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,1/17/2007,8/29/2007,10/12/2007,,,,,,Y,
727,CHAMBERLAYNE MARTHA WASHINGTON,73011,150 W Main St,Abingdon,VA,24212,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,ROANOKE,CONSENT SETTLEMENT,12/17/2007,,2/29/2008,7, $ 500.00 ,,,,,
200,FOOD CITY # 891,3420,603 Wood Ave E,Big Stone Gap,VA,24219,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,6/12/2007,,7/18/2007,25," $ 2,000.00 ",,,,,
400,BLACK DIAMOND FOOD & GAS 7,41042,3441 Gilley Ave,Big Stone Gap,VA,24219,SOLD TO UAB,1,Y,ROANOKE,INITIAL HEARING,6/7/2007,9/12/2007,10/24/2007,30," $ 3,000.00 ",,,,,
159,BLACK DIAMOND WILDCAT 76,71711,Hwy 23 B Main St,Pound,VA,24219,SOLD TO UAB,1,Y,ROANOKE,INITIAL HEARING,5/22/2007,10/3/2007,11/29/2007,30," $ 3,000.00 ",10,,,,
974,BLACK DIAMOND # 28,6756,Rt 1 Box 64,Pennington Gap,VA,24219,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,9/27/2007,4/17/2008,05/27/08,20," $ 1,500.00 ",,,,,
650,COUNTRY CORNER,40697,332 Douglas Dr,Damascus,VA,24236,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/15/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
339,DRYDEN 1 STOP HOUSE,6761,Hwy 58A  PO Box 164,Dryden,VA,24243,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,9/27/2007,,11/9/2007,25," $ 2,000.00 ",,,,,
291,DOUBLE KWIK DELICATESSEN #43,8879,25 Swords Creek Rd,Honaker,VA,24260,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,8/15/2007,,9/26/2007,25," $ 2,000.00 ",,,,,
286,THE OLD MILL,29269,Mill St PO Box 811,Lebanon,VA,24266,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,3/14/2007,6/18/2007,8/2/2007,25," $ 2,000.00 ",,,,,
191,KWIKWAY MARKET # 2,19820,1625 W Park Ave,Norton,VA,24273,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,6/7/2007,,7/9/2007,25," $ 2,000.00 ",,,,,
203,WAL MART SUPERCENTER #1302,39911,780 Commonwealth Dr,Norton,VA,24273,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,6/20/2006,,7/18/2007,25," $ 2,000.00 ",,,,,
669,THE INN AT NORTON,45914,551 Highway 58 E,Norton,VA,242733004,ALLOWED CONSUMPTION OF AB BY AN INTOXICATED PERSON; QUALIFICATIONS,2,Y,ROANOKE,BOARD APPEAL HEARING,5/6/2007,10/3/2007,2/7/2008,25," $ 3,000.00 ",,6,,,
409,DOUBLE KWIK 8,45561,Hwy 421  Rfd 1  Box 499,Pennington Gap,VA,24277,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,5/18/2007,10/9/2007,12/11/2007,,,,,,Y,
155,POUND CHEVRON STORE #2070,37590,10107 Orby Cantrell Hwy,Pound,VA,24279,SOLD TO UAB,1,Y,ROANOKE,INITIAL HEARING,6/12/2007,9/12/2007,10/22/2007,30," $ 3,000.00 ",10,,,,
438,FIDDLESTICKS RESTAURANT,45057,10719 Indian Creek Rd,Pound,VA,24279,NOT LEGITIMATE OWNER; QUALIFICATIONS,2,Y,ROANOKE,INITIAL HEARING,3/1/2007,10/3/2007,12/5/2007,,,,,Y,,
134,STATE LINE MARKET,55124,Hwy 23 S 57,Weber City,VA,24290,SOLD TO UAB,1,Y,ROANOKE,OFFER IN COMPROMISE,5/18/2007,7/9/2007,7/19/2007,," $ 4,000.00 ",3,,,,
146,LEISURE LANE RESTAURANT,3946, 1709 Lee Hwy,Pulaski,VA,24301,SOLD TO UAB,1,Y,ROANOKE,INITIAL HEARING,1/23/2007,6/1/2007,7/13/2007,30," $ 3,000.00 ",10,,,,
516,ALL COUNTRTY ,72359,220 N Washington Ave,Pulaski,VA,243011685,QUALIFICATIONS,1,Y,ROANOKE,INITIAL HEARING,1/1/2007,11/7/2007,1/2/2008,,,,,Y,,REVOKED
410,PULASKI EXPRESS STOP,77519,303 5th St NE,Pulaski,VA,243014707,SOLD TO UAB ON THREE DIFFERENT OCCASIONS,1,Y,ROANOKE,INITIAL HEARING,1/22/2007,8/2/2007,9/22/2007,25," $ 2,500.00 ",,,,,
652,COMPADRES MEXICAN RESTAURANT,42016,1106 E Main St,Pulaski,VA,243015314,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/6/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
520,PURE COUNTRY CONVENIENCE,21334,4909 Fort Chiswell Rd,Austinville,VA,243123646,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,6/13/2007,11/8/2007,1/2/2008,20," $ 1,500.00 ",,,,,
525,21 GROCERY & RESTAURANT,15778,9345 Elk Creek Pky,Elk Creek,VA,243269345,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,5/17/2007,11/8/2007,1/2/2008,20," $ 1,500.00 ",,,,,
208,BRUSH CREEK STORE,41831,5391 Ivanhoe Rd,Fries,VA,24330,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,6/13/2007,,7/26/2007,25," $ 2,000.00 ",,,,,
466,TLAQUEPAQUE MEXICAN RESTAURANT,6684,1003 E Stuart Dr,Galax,VA,24333,SOLD TO UAB; PERMITTED AN UNDERAGED TO SERVE OR DISPENSE AB,2,N,ROANOKE,INITIAL HEARING,5/17/2007,9/12/2007,10/18/2007,20," $ 1,500.00 ",,,,,
721,BOGEYS RESTAURANT,38314,103 Country Club Ln,Galax,VA,24333,ALLOWED INTOXICATED PERSONS TO LOITER ,1,Y,ROANOKE,INITIAL HEARING,9/14/2007,1/24/2008,2/26/2008,7, $ 750.00 ,,,,,
647,GLADE SPRING CHEVRON,44148,12319 Maple St,Glade Spring,VA,24340,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/16/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
704,U SAVE MARKET #1,45015,33464 Lee Hwy,Glade Spring,VA,24340,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,6/24/2007,1/11/2008,2/19/2008,15," $ 1,500.00 ",,,,,
963,ROBIN'S GIT AND GO,71958,4172 Ivanhoe Rd,Ivanhoe,VA,24350,SOLD TO UAB,1,Y,ROANOKE,INITIAL HEARING,12/6/2007,4/16/2008,5/27/2008,30," $ 3,000.00 ",10,,,,
197,ROBINS GIT AND GO,71958,4172 Ivanhoe Rd,Ivanhoe,VA,243503535,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,6/13/2007,,7/16/2007,25," $ 2,000.00 ",,,,,
195,ROLLING HILLS MARKET,46186,208 Adwolfe Rd,Marion,VA,24354,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,4/19/2007,,7/16/2007,25," $ 2,000.00 ",,,,,
415,BEST WESTERN MARION,72794,1424 N Main St,Marion,VA,24354,ALLOWED CONSUMPTION OF AB BY AN INTOXICATED PERSON/SALE OF AB TO AN INTOXICATED PERSON,2,N,ROANOKE,INITIAL HEARING,1/21/2007,6/7/2007,7/17/2007,25," $ 2,500.00 ",,,,,
394,KIMONO JAPANESE CUISINE,35134,232 E Main St,Marion,VA,24354,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,4/19/2007,8/27/2007,10/4/2007,25," $ 2,000.00 ",,,,,
682,"HANDSOME MOLLY'S, INC. ",48387,118 E Main St,Marion,VA,24354,APPLICATION OBJECTION: QUALIFICATIONS,1,N,ROANOKE,INITIAL HEARING,10/15/2007,12/19/2007,2/15/2008,,,,,,,LICENSE GRANTED
639,RURAL RETREAT CHEVRON,43582,4149 Black Lick Rd,Rural Retreat,VA,24360,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,12/6/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
648,"HILLTOP CARRYOUT, INC.",31873,535 N Main St,Rural Retreat,VA,24368,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/6/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
26,WYTHE BP TRAVEL CENTER,34530,100 Lithia Rd,Wytheville,VA,24382,DESIGNATED MGR. HAS BEEN CONVICTED OF A FELON,1,N,ROANOKE,INITIAL HEARING,6/19/2006,6/7/2007,7/17/2007,,,,,,,MANAGER APPROVED
413,TURN ONE RESTAURANT & SPORTS BAR,60771,1155 N 4th St Ste 200,Wytheville,VA,24382,ALLOWED CONSUMPTION BY A PERSON BELIEVED TO BE INTOXICATED; ALLOWED AN INTOXICATED PERSON TO LOITER,2,N,ROANOKE,INITIAL HEARING,4/30/2006,9/27/2007,11/14/2007,,,,,,Y,
558,TURN ONE RESTAURANT & SPORTS (MB),60771,1155 N 4th St Ste 200,Wytheville,VA,24382,ISSUED AN INSUFFICIENT FUNDS CHECK,1,N,ROANOKE,INITIAL HEARING,6/21/2007,12/7/2007,1/22/2008,7, $ 500.00 ,,,,,
583,THE CLINIC PUB & EATERY,26777,195 W Main St,Wytheville,VA,24382,ALLOWED AN INTOXICATED PERSON TO LOITER UPON PREMISES,1,N,ROANOKE,BOARD APPEAL HEARING,3/4/2007,10/9/2007,1/28/2008,,,,,,Y,
891,VIRGINIA HEIGHTS TRAVEL STORE,72270,1009 N 4th St,Wytheville,VA,24382,SOLD TO UAB,1,N,ROANOKE,OFFER IN COMPROMISE,8/21/2007,4/4/2007,04/17/08,,,20,,,,
637,LOG HOUSE 1776,50462,520 E Main St,Wytheville,VA,243822033,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/6/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
689,CLOCKTOWER TAVERN,43559,27 W Beverly St,Staunton,VA,24401,SOLD TO UAB,1,N,STAUNTON,CONSENT SETTLEMENT,12/12/2007,,2/8/2008,25," $ 2,000.00 ",,,,,
257,TEXCO FOOD MART #4,41040,800 Springhill Rd,Staunton,VA,244012866,SOLD TO UAB,1,N,STAUNTON,CONSENT SETTLEMENT,7/17/2007,,8/20/2007,25," $ 2,000.00 ",,,,,
11,BAJA BEAN CO. RESTAURANTE & CANTINA,1545,9 W Beverley St,Staunton,VA,244014202,ALLOWED CONSUMPTION OF AB BY AN INTOXICATED PERSON,1,N,STAUNTON,OFFER IN COMPROMISE,7/13/2007,8/27/2007,9/7/2007,," $ 1,500.00 ",,,,,
355,CLIFTONDALE COUNTRY CLUB,43123,2707 Longdale Furnace Rd,Clifton Forge,VA,244222707,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,10/17/2007,,11/26/2007,25," $ 2,000.00 ",,,,,
460,PRICE'S BILLIARDS AND SPORTS BAR,42675,320 W Hawthorne St,Covington,VA,24426,SOLD TO UAB; ALLOWED INTOXICATED PERSONS TO CONSUME,2,N,ROANOKE,INITIAL HEARING,5/19/2007,9/17/2007,10/31/2007,25," $ 2,500.00 ",,,,,
441,COVINGTON LODGE 610 LOOM,4882,414 Moose Park Rd.,Covington,VA,24426,PERMITTED A PERSON WHO WAS NEITHER A MEMBER OR A GUEST TO PATRONIZE THE ESTABLISHMENT; SOLD AB TO AN UNAUTHORIZED PERSON,2,N,ROANOKE,INITIAL HEARING,5/19/2007,9/21/2007,11/14/2007,15," $ 1,000.00 ",,,,,
870,WEESE'S RESTAURANT,28825,907 S Highland Ave,Covington,VA,24426,SOLD TO UAB; LICENSEE ALLOWED ON-PREMISES CONSUMPTION TO BE REMOVED FROM AUTHORIZED AREAS,2,N,ROANOKE,INITIAL HEARING,8/17/2007,3/5/2008,04/11/08,25," $ 2,000.00 ",,,,,
1079,APPLEBEE'S NEIGHBORHOOD GRILL,50472,415 Thacker Ave,Covington,VA,24426,ALLOWED AN INTOXICATED PERSON TO LOITER; ALLOWED CONSUMPTION OF AB BY A UAB; KEPT UNAUTHORIZED AB FOR SALE; PERMITTED CONSUMPTION OF AB BETWEEN 2:00 A.M. AND 6:00 A.M.,3,Y,ROANOKE,CONSENT SETTLEMENT,3/31/2008,,06/30/08,25," $ 4,000.00 ",,,,,
304,7 ELEVEN 2531 28415J,17202,305 Augusta Ave,Grottoes,VA,244412511,SOLD TO UAB,1,N,STAUNTON,CONSENT SETTLEMENT,8/15/2007,,10/4/2007,25," $ 2,000.00 ",,,,,
440,LEXINGTON LODGE 1700 LOOM,9320,1465 Thornhill Rd,Lexington,VA,24450,PERMITTED A NON MEMBER TO PATRONIZE THE ESTABLISMENT; SOLD AB TO AN UNAUTHORIZED PERSON,2,N,STAUNTON,INITIAL HEARING,3/30/2007,9/7/2007,10/18/2007,15," $ 1,000.00 ",7,,,,
755,VALLEY COUNTRY STORE,7334,2957 Turnpike Rd,Lexington,VA,24450,SOLD TO UAB,1,N,STAUNTON,INITIAL HEARING,10/12/2007,2/6/2008,03/17/08,15," $ 1,500.00 ",,,,,
309,MIDDLEBROOK GENERAL STORE,44272,3701 Middlebrook Rd,Middlebrook,VA,24459,SOLD TO UAB,1,N,STAUNTON,CONSENT SETTLEMENT,8/28/2007,,10/12/2007,25," $ 2,000.00 ",,,,,
12,ROCKBRIDGE,57515,35 Hill View Ln,Raphine,VA,244729734,ALLOWED CONSUMPTION OF AB BY WHILE ON DUTY,1,N,STAUNTON,CONSENT SETTLEMENT,7/21/2007,,9/26/2007,7, $ 500.00 ,,,,,
399,MERREDITH'S FINE DINING & CATERING,27325,2323 Memorial Ave Ste 16D,Lynchburg,VA,24501,SOLD TO UAB,1,N,LYNCHBURG,INITIAL HEARING,6/12/2007,9/11/2007,11/29/2007,25," $ 2,000.00 ",,,,,
318,HARBOR INN SEAFOOD RESTAURANT,59905,3220 Old Forest Rd,Lynchburg,VA,245012336,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,9/19/2007,,10/16/2007,25," $ 2,000.00 ",,,,,
702,LYNCHBURG MOOSE CLUB 715,129,2307 Lakeside Dr,Lynchburg,VA,245016730,KEPT UNAUTHORIZED AB FOR SALE; SOLD UNAUTHORIZED AB,2,N,LYNCHBURG,INITIAL HEARING,7/30/2007,12/18/2007,2/20/2008,10," $ 1,000.00 ",,,,,
425,PUELBO VIEJO MEXICAN CUISINE,32967,3700 Candlers Mountain Rd,Lynchburg,VA,24502,FAILED TO KEEP COMPLETE & ACCURATE RECORDS; PREPARED MIXED BEVERAGES PRIOR TO ACCEPTING ORDERS,2,N,LYNCHBURG,INITIAL HEARING,6/27/2007,9/11/2007,10/19/2007,7, $ 750.00 ,,,,,
592,THE FAT TUNA,43257,101 Northwynde Cir,Lynchburg,VA,24502,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,10/29/2007,,1/4/2008,25," $ 2,000.00 ",,,,,
688,HAMS RESTAURANT,43415,5704-5708 Seminole Ave,Lynchburg,VA,24502,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,11/14/2007,,2/8/2008,25," $ 2,000.00 ",,,,,
993,BUFFALO WILD WINGS GRILL & BAR,39311,3812 Wards Rd,Lynchburg,VA,24502,ALLOWED CONSUMPTION OF AB BY AN INTOXICATED PERSON; SOLD AB TO AN INTOXICATED PERSON; ALLOWED AN INTOXICATED PERSON TO LOITER; PLACE HAS BECOME A MEETING PLACE; ALLOWED A PATRON TO POSSESS MORE THAN TWO DRINKS OF MB AT ANY ONE TIME.,5,Y,LYNCHBURG,OFFER IN COMPROMISE,3/4/2008,5/8/2008,6/3/2008,," $ 8,500.00 ",3,,,,
605,7 ELEVEN STORE 2531 20425,25975,20120 Lynchburg Hwy,Lynchburg,VA,245024062,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,10/29/2007,,1/4/2008,25," $ 2,000.00 ",,,,,
332,KROGER # 408,6594,4119 Boonesboro Rd,Lynchburg,VA,24503,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,9/21/2007,,11/5/2007,25," $ 2,000.00 ",,,,,
414,THE DAHLIA RESTAURANT,7761,2231 Bedford Ave,Lynchburg,VA,245032713,ALLOWED CONSUMPTION OF AB BY 2 INTOXICATED PERSONS; SOLD AB TO AN INTOXICATED PERSON,2,N,LYNCHBURG,INITIAL HEARING,2/23/2007,8/20/2007,10/3/2007,25," $ 2,500.00 ",,,,,
170,THE SPRING HOUSE,17652,9789 Richmond Hwy,Lynchburg,VA,24504,SOLD TO UAB,1,N,LYNCHBURG,OFFER IN COMPROMISE,6/15/2007,8/15/2007,8/29/2007,,,20,,,,
733,MILES MARKET,33030,1112 Rivermont Ave,Lynchburg,VA,24504,CAUSE EXISTS PEACH & GOOD ORDER,1,Y,LYNCHBURG,OFFER IN COMPROMISE,8/8/2007,2/27/2008,3/4/2008,,,,24,,,APPLICATION-GRANTED WITH RESTRICTIONS
654,CHINA WOK SUPPER BUFFET,28426,1301 L Main St,Altavista,VA,245171134,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,12/17/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
666,EL CAZADOR,8551,911 Main St,Altavista,VA,245171625,SOLD TO UAB,1,N,LYNCHBURG,OFFER IN COMPROMISE,12/17/2007,1/30/2008,2/7/2008,," $ 1,500.00 ",,,,,
698,LUCKY'S IRISH PUB,47424,428 Main Street,Altavista,VA,245171900,ALLOWED INTOXICATED PERSONS (8) TO LOITER UPON PREMISES ,1,N,LYNCHBURG,INITIAL HEARING,7/31/2007,1/17/2008,2/21/2008,,,,,,Y,
929,D & G'S STOP N GO,44680,12201 Philpott Rd,Alton,VA,24520,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,2/28/2008,,5/5/2008,25," $ 2,000.00 ",,,,,
275,BRIAR PATCH,72175,883 S Main St,Amherst,VA,245219570,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,7/26/2007,,9/10/2007,25," $ 2,000.00 ",,,,,
382,APPLE MARKET 4214,11864,6020 US Hwy 29,Blairs,VA,24527,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,10/24/2007,,12/7/2007,25," $ 2,000.00 ",,,,,
543,JIFFY FOOD STORE 6,132,502 Lynchburg Ave,Brookneal,VA,24528,SOLD TO UAB,1,N,LYNCHBURG,INITIAL HEARING,6/13/2007,11/29/2007,1/11/2008,20," $ 1,500.00 ",,,,,
611,PIZZA HUT ,40955,1259 Piney Forest Rd,Danville,VA,245401503,SOLD TO UAB,1,Y,LYNCHBURG,INITIAL HEARING,9/25/2007,12/20/2007,1/31/2008,30," $ 2,500.00 ",10,,,,
23,BUFFALO WILD WINGS GRILL & BAR,41864,3415 Riverside Dr,Danville,VA,24541,CONDUCTED HAPPY HOUR CONTRARY TO REGS.,1,N,LYNCHBURG,OFFER IN COMPROMISE,3/29/2007,10/19/2007,11/9/2007,,,,,,,REDUCED TO A WRITTEN WARNING
78,THE BOULEVARD (MB),38711,1521 Goodyear Blvd,Danville,VA,24541,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,LYNCHBURG,CONSENT SETTLEMENT,8/10/2007,,11/29/2007,7, $ 500.00 ,,,,,
836,RIVERSIDE LANES,44807,3215 Riverside Dr,Danville,VA,24541,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,1/3/2008,,4/1/2008,25," $ 2,000.00 ",,,,,
