RECORD CONTROL NUMBER,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE?,REGION,DISPOSITION METHOD,VIOLATION DATE,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS),CIVIL PENALTY ($),MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED (Y/N),OTHER
355,SHARKEY'S WING & RIB JOINT,53391,1202 E. MAIN STREET,RADFORD,VA,24141,ALLOWED CONSUMPTION OF AB BY INTOXICATED PATRON,1,Y,ROANOKE,OFFER IN COMPROMISE,3/18/2010,9/14/2010,12/10/10,," $ 2,500.00 ",7,,,,SUSP. TO BE TAKEN BETWEEN 3RD & 4TH WEEK OF DEC. 2010.
347,LA QUINTA INN,53370,1450 TYLER AVE,RADFORD,VA,24141,CEASES TO QUALIFY AS A RESTAURANT,1,N,SOUTHWEST,INITIAL HEARING,7/26/2010,10/25/2010,12/06/10,,,,,,,PROCEEDINGS TERMINATED
139,LA QUINTA INN,53370,1450 TYLE AVE,RADFORD,VA,24141,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,7/22/2010,,08/24/10,25,,,,,,
470,BRADENS MARKET,55497,1800 E. MAIN STREET,RADFORD,VA,24141,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,12/10/2010,,01/27/11,," $ 2,000.00 ",,,,,
463,KROGER #215,77979,7480 LEE HIGHWAY,FAIRLAWN,VA,24141,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,12/10/2010,,01/26/11,," $ 2,000.00 ",,,,,
759,ELWOODS COUNTRY STORE,50238,1831 BIG STONY POINT RD,GOLDBOND,VA,24150,UNDER AGED BUYER,1,N,SOUTHWEST,INITIAL HEARING,2/24/2011,5/23/2011,06/24/11,30," $ 3,000.00 ",10,,,,
187,ELWOODS COUNTRY STORE,50238,1831 BIG STONY CREEK RD,GOLDBOND,VA,24150,UNDER AGED BUYER,1,N,SOUTHWEST,INITIAL HEARING,2/3/2010,8/20/2010,09/21/10,20," $ 1,500.00 ",,,,,
174,DOE RUN STORE ONE STOP SHOP #2,45420,445 DOE RUN RD,ROCKY MOUNT,VA,24151,MANAGER ON ON PREMISES UNDER INFLUENCE OF A/B; FAIL TO HAVE DESIGNATED MANAGER PRESENT,2,N,ROANOKE,INITIAL HEARING,2/25/2010,8/6/2010,09/09/10,7, $ 500.00 ,,,,,
416,QUICK STOP,34246,4994 FRANKLIN STREET,ROCKY MOUNT,VA,24151,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,12/2/2010,,01/11/11,," $ 2,000.00 ",,,,,
513,HOLIDAY INN,32668,450  LITCHELL ROAD,SALEM,VA,24153,FAILED TO TIMELY SUBMIT MBAR,1,Y,ROANOKE,CONSENT SETTLEMENT,12/1/2010,,02/15/11,, $ 500.00 ,,,,,
738,SZECHUAN RESTAURANT,3075,"1923 ELECTRIC ROAD, SUITE G",SALEM,VA,24153,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,5/3/2011,,06/14/11,," $ 2,000.00 ",,,,,
777,PIZZA HUT #4565,54959,1224 W MAIN STREET,SALEM,VA,24153,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,5/3/2011,,06/28/11,25,,,,,,
136,MACADOS,52502,211 E MAIN ST,SALEM,VA,24153,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,7/17/2010,,08/18/10,," $ 2,000.00 ",,,,,
158,SHANGHAI RESTAURANT,50693,1416 S COLORADO ST,SALEM,VA,24153,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,7/17/2010,,08/30/10,25,,,,,,
440,QUICK WAY #3,52331,50 THOMPSON MEMORIAL DRIVE,SALEM,VA,24153,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,12/9/2010,,01/18/11,," $ 2,000.00 ",,,,,
52,J&R THRIFTY STORE,64398,7367 LEE HWY,TROUTVILLE,VA,24175,LACK OF RESPECT FOR LAW AND ORDER,1,N,ROANOKE,INITIAL HEARING,4/20/2010,6/24/2010,07/28/10,,,,,,Y,APPLICATION - GRANTED W/ CONDITIONS
122,COLONIAL DOWNS FOOD & BEVERAG,34786,1124 VINEYARD ROAD,VINTON,VA,24179,CEASES TO QUALIFY AS A RESTAURANT,1,N,ROANOKE,OFFER IN COMPROMISE,1/31/2010,,08/18/10,," $ 1,000.00 ",,,,,
741,BRISTOL BANQUET AND CATERING,43937,100 PIEDMONT AVENUE,BRISTOL,VA,24201,ALLOWED BEER DISPENSED FOR ON PREMISES CONSUMPTION TO BE REMOVED FROM AUTHORIZED AREA; UAB,2,N,SOUTHWEST,APPEAL HEARING,9/19/2010,2/22/2011,06/08/11,10," $ 2,000.00 ",,,,,RSVP TRAINING
306,BURGER BAR,65102,8 PIEDMONT AVE.,BRISTOL,VA,24201,ALLOWED CONSUMPTION OF UNAUTHORIZED ALCOHOLIC BEVERAGES UPON PREMISES,1,N,SOUTHWEST,CONSENT SETTLEMENT,9/18/2010,,11/23/10,10,,,,,,
566,THE CENTRE,62109,701 CORONET DRIVE,BRISTOL,VA,24201,QUALIFICATIONS,1,N,SOUTHWEST,OFFER IN COMPROMISE,9/30/2010,,03/16/11,,,,,,,CONVERT MB CATERERS LICENSE TO LIMITED MB CATERERS LICENSE
538,FASTMART #444,49266,2581 KING MILL PIKE,BRISTOL,VA,24201,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,12/8/2010,,02/25/11,," $ 2,000.00 ",,,,,
105,FOOD LION 1679,10678,2012 LEE HWY,BRISTOL,VA,24201,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,6/17/2010,,08/17/10,," $ 2,000.00 ",,,,,
462,TEYA MART,44726,33 COMMONWEALTH AVENUE,BRISTOL,VA,24201,UNDER AGED BUYER; FAILED TO KEEP DESIGNATED MANAGERS NAMES POSTED,2,N,SOUTHWEST,OFFER IN COMPROMISE,12/8/2010,,01/24/11,," $ 3,500.00 ",,,,,
193,FAST LANE,63592,3122 LEE HWY,BRISTOL,VA,24202,ALLOWED CONSUMPTION OF AB BY UAB; ALLOWED PATRON TO HAVE > 2 DRINKS;,1,N,SOUTHWEST,CONSENT SETTLEMENT,3/20/2010,,09/21/10,," $ 3,000.00 ",,,,,
188,HOLIDAY INN HOTEL & SUITES,52931,3005 LINDEN DR,BRISTOL,VA,24202,FAILED TO TIMELY SUBMIT MBAR,1,N,SOUTHWEST,INITIAL HEARING,2/12/2010,8/20/2010,09/21/10,5, $ 500.00 ,,,,,
370,CHATTERS II SHORT STOP,41080,2291 LEE HWY,BRISTOL,VA,24202,UNDER AGED BUYER,1,N,SOUTHWEST,INITIAL HEARING,6/17/2010,11/10/2010,12/21/10,25," $ 2,000.00 ",,,,,
349,OSAKA JAPANESE RESTAURANT ,40257,102 BONHAM RD STE 3,BRISTOL,VA,24202,UNDER AGED BUYER; FAILED TO KEEP DESIGNATED MANAGERS NAMES POSTED; FAILED TO HAVE DESIGNATED MANAGER ON DUTY,1,N,SOUTHWEST,INITIAL HEARING,5/12/2010,11/2/2010,12/07/10,25," $ 2,500.00 ",,,,,
338,DA VINCI'S INC ,43007,881-883 EMPIRE DR,ABINGDON,VA,24210,ALLOWED CONSUMPTION OF AB BY INTOXICATED PATRON,1,N,SOUTHWEST,INITIAL HEARING,3/20/2010,10/25/2010,12/02/10,25," $ 2,000.00 ",,,,,
758,ROADRUNNER MARKET #189,63234,2121 EUCLID AVE,BRISTOL,VA,24210,LICENSEE PERMITTED A PERSON UNDER 21 TO ACT AS DESIGNATED MANAGER,1,N,SOUTHWEST,INITIAL HEARING,2/18/2011,5/23/2011,06/24/11,10," $ 1,000.00 ",,,,,
455,QUICK STOP MARKET #40,20023,626 E MAIN STREET,ABINGDON,VA,24210,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,11/5/2228,,01/21/11,," $ 2,000.00 ",,,,,
436,ROADRUNNER MARKET #189,63234,2121 EUCLID AVENUE,BRISTOL,VA,24210,UNDER AGED BUYER; FAILED TO KEEP LICENSE POSTED,2,N,SOUTHWEST,CONSENT SETTLEMENT,12/8/2010,,01/18/11,," $ 2,500.00 ",,,,,
224,GREEN SPRINGS GROCERY,6217,22066 GREEN SPRING RD,ABINGDON,VA,24211,UNDER AGED BUYER; FAILED TO KEEP DESIGNATED MANAGERS NAMES POSTED,2,Y,SOUTHWEST,INITIAL HEARING,2/1/2010,8/30/2010,10/04/10,20," $ 1,750.00 ",,,,,
191,APPCO CONVENIENCE CENTER 60,72479,636 W MAIN ST,APPALACHIA,VA,24216,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,6/4/2010,,09/23/10,," $ 2,000.00 ",,,,,
55,BUZZ IN MARKET,32371,ALT HWY 58,BEN HUR,VA,24218,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,6/29/2010,,07/28/10,," $ 2,000.00 ",,,,,
47,JDM DELI MART 2,27107,STATE HWY 80 SANDLICK GEN DELIV,BIRCHLEAF,VA,24220,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,5/19/2010,,07/23/10,," $ 2,000.00 ",,,,,
4,EL PALENQUE ,64116,19108 US 58,CASTLEWOOD ,VA,24224,SO LOCATED W/ RESPECT TO SCHOOLS AND CHURCHES,1,N,SOUTHWEST,INITIAL HEARING,1/27/2010,5/9/2010,7/6/2010,,,,,,,APPLICATION - GRANTED
575,CROSSROADS MARKET LLC,66427,14002 TOMS CREEK RD,COEBURN,VA,24230,PLACE TO BE OCCUPIED SO LOCATED WITH RESPECT TO CHURCH,1,N,SOUTHWEST,INITIAL HEARING,12/30/2010,2/11/2011,03/18/11,,,,,,,APPLICATION - GRANTED
367,FOOD CITY #860,28156,736 N BEAVER DAM AVE,DAMASCUS,VA,24236,UNDER AGED BUYER,1,N,SOUTHWEST,INITIAL HEARING,5/14/2010,11/8/2010,12/21/10,,,,,,Y,DISMISSED
142,BLACK DIAMOND GET IT MARKET #30,11666,334 DUFF PATT HWY,DUFFIELD,VA,24244,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,6/29/2010,,08/24/10,," $ 2,000.00 ",,,,,
396,BROOKSIDE MARKET LLC,65107,46903 WILDERNESS ROAD,DUFFIELD,VA,24244,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,10/24/2010,,01/18/11,25,,,,,,
23,FAS MART #423,49234,514 MAIN ST,HASI,VA,24256,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,5/19/2010,,07/20/10,," $ 2,000.00 ",,,,,
342,THE TAVERN ON MAIN,61615,225 MAIN STREET,WISE,VA,24293,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,10/27/2010,,11/08/10,," $ 2,000.00 ",,,,,
762,KANGAROO EXPRESS #3376,9274,7115 CHANCES CREEK ROAD,FANCY GAP,VA,24328,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,5/18/2011,,06/27/11,," $ 2,000.00 ",,,,,
346,PROXIMITY LOUNGE & RESTAURANT,65178,110 E WASHINGTON ST,GALAX,VA,24333,PURCHASED AB FOR RESALE IN VIOLATION OF CODE X 3; ALLOWED CONSUMPTION BY EMPLOYEE; ALLOWED INTOXICATED TO LOITER X2; ALLOWED PROHIBITED CONDUCT,7,N,SOUTHWEST,INITIAL HEARING,9/26/2010,11/19/2010,12/06/10,25," $ 5,500.00 ",,,,,
148,58 GROCERY,7690,10009 GRAYSON PKY,GALAX,VA,24333,UNDER AGED BUYER,1,N,SOUTHWEST,OFFER IN COMPROMISE,6/16/2010,,08/25/10,," $ 1,500.00 ",,,,,
384,WILCO #601,13064,509 E STUART DR,GALAX,VA,24333,UNDER AGED BUYER - 2 CHARGES,2,N,SOUTHWEST,INITIAL HEARING,7/22/2010,11/8/2010,12/21/10,,,,,,Y,DISMISSED
125,5 O'CLOCK BAR & GRILL,64340,35025 BRITTANY LEE DR,GLADE SPRING,VA,24340,SO LOCATED W/ RESPECT TO  CHURCH; APPLICANT NOT LEGITIMATE OWNER;MISREPRESENTED MATERIAL FACT,3,N,SOUTHWEST,INITIAL HEARING,4/20/2010,7/14/2010,08/18/10,,,,,,,APPLICATION - GRANTED
76,RIO GRANDE,25809,845 W STUART DR,HILLSVILLE,VA,24343,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,6/16/2010,,08/03/10,," $ 2,000.00 ",,,,,
368,ROBINS GIT & GO,71958,4172 IVANHOE RD,IVANHOE,VA,24350,UNDER AGED BUYER,1,Y,SOUTHWEST,INITIAL HEARING,6/8/2010,11/10/2010,12/21/10,60," $ 5,000.00 ",15,,,,
601,DJS MINI MART,52964,347 SHEFFEY SCHOOL RD.,MAX MEADOWS,VA,24360,UNDER AGED BUYER,1,Y,SOUTHWEST,CONSENT SETTLEMENT,3/2/2011,,03/31/11,25,,,,,,
170,EXIT 54 EXXON,62957,7327 LEE HWY,RURAL RETREAT,VA,24368,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,7/22/2010,,09/09/10,," $ 2,000.00 ",,,,,
24,SAGEBRUSH STEAKHOUSE & SALOON,4875,190 NYE CIR,WYTHEVILLE,VA,24382,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,5/17/2010,,07/21/10,," $ 2,000.00 ",,,,,
211,EMILIOS ITALIAN RESTAURANT,20231,23 E BEVERLY ST,STAUNTON,VA,24401,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,9/2/2010,,10/05/10,," $ 2,000.00 ",,,,,
308,ROWES FAMILY RESTAURANT,26307,74 ROWE ROAD,STAUNTON,VA,24401,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,10/14/2010,,11/19/10,25,,,,,,
430,ELKS CLUB,1217,306 RIDGEWAY ST,CLIFTON FORGE,VA,24422,PURCHASE A/B FOR RESALE CONTRARY TO CODE; ALLOWED CONSUMPTION OF A/B BY EMPLOYEE; SOLD TO INTOXICATED PATRON; ALLOWED INTOXICATED PATRON TO LOITER,4,N,ROANOKE,INITIAL HEARING,11/5/2008,12/1/2010,01/11/11,25," $ 3,500.00 ",,,,,
198,MOUNTAIN VIEW REST CLIFF HANGERS LOUNGE,58721,820 E. MADISON STREET,COVINGTON,VA,24426,ALLOWED CONSUMPTION OF AB BY INTOXICATED PATRON; ALLOWED THREE INTOXICATED PATRONS TO LOITER; SOLD AB TO INTOXICATED PATRONS,3,N,ROANOKE,OFFER IN COMPROMISE,5/14/2010,,09/13/10,," $ 2,500.00 ",,,,,CHG. 1 DISM; CHG 2 $2000; CHG. 3 $500.
92,COURT STREET RESTAURANT,14739,201 N COURT AVE,COVINGTON,VA,24426,FAILED TO TIMELY SUBMIT MBAR,1,Y,ROANOKE,INITIAL HEARING,2/15/2010,7/7/2010,08/09/10,10," $ 1,000.00 ",,,,,
683,STOP IN FOOD STORES 134,66046,819 S MONROE STREET,COVINGTON,VA,24426,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,4/22/2011,,05/16/11,25,,,,,,
568,3 B GROCERY,10583,2594 EAST SIDE HWY,CRIMORA,VA,24431,UNDER AGED BUYER,1,N,STAUNTON,INITIAL HEARING,12/15/2010,2/11/2011,03/16/11,30," $ 3,000.00 ",10,,,,
71,TONG DYNASTY,63123,110 S JEFFERSON ST,LEXINGTON,VA,24450,LACK OF RESPECT FOR LAW AND ORDER,1,N,ROANOKE,INITIAL HEARING,4/9/2010,6/30/2010,08/02/10,,,,12,,,APPLICATION - GRANTED WITH CONDITIONS
343,DON TEQUILA,21374,455 E. NELSON STREET,LEXINGTON,VA,24450,UNDER AGED BUYER,1,Y,ROANOKE,CONSENT SETTLEMENT,10/29/2010,,12/08/10,," $ 2,000.00 ",,,,,
465,HUNTER HILL,45897,889 N. LEE HIGHWAY,LEXINGTON,VA,24450,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,12/6/2010,,01/26/11,," $ 2,000.00 ",,,,,
376,SALERNO,32830,115 S JEFFERSON ST,LEXINGTON,VA,24450,UNDER AGED BUYER,1,N,STAUNTON,INITIAL HEARING,4/29/2010,11/8/2010,12/17/10,25," $ 2,000.00 ",,,,,
128,MIMOS BAR & GRILL,62285,283 LEE HWY,VERONA,VA,24482,HAPPY HOUR; PERMITTED CONSUMPTION AFTER 2AM; PERMITTED CONSUMPTION BY INTOXICATED PATRON,3,N,STAUNTON,INITIAL HEARING,3/5/2010,7/15/2010,08/19/10,25," $ 3,000.00 ",,,,,
694,YELLOW SUB INC,59209,3313 OLD FOREST RD,LYNCHBURG,VA,24501,CANNOT DEMONSTRATE FINANCIAL RESPONSIBILITY,1,N,LYNCHBURG,INITIAL HEARING,10/31/2010,4/14/2011,05/20/11,,,,,,,WITHDRAWN
292,QUALITY INN,48937,3125 ALBERT LANKFORD DR,LYNCHBURG,VA,24501,FAILED TO TIMELY SUBMIT MBAR,1,N,LYNCHBURG,INITIAL HEARING,10/31/2009,10/15/2010,11/16/10,5, $ 500.00 ,,,,,
293,MONTE CARLO ITALIAN RESTAURANT,22148,3230 OLD FOREST RD,LYNCHBURG,VA,24501,FAILED TO TIMELY SUBMIT MBAR,1,N,LYNCHBURG,INITIAL HEARING,8/31/2009,10/15/2010,11/16/10,5, $ 500.00 ,,,,,
352,LA CARRETA MEXICAN RESTAURANT,20835,2245 LANGHORNE RD.,LYNCHBURG,VA,24501,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,10/27/2010,,12/15/10,," $ 2,000.00 ",,,,,
389,BP FOOD MART,64537,3216 OLD FOREST ROAD,LYNCHBURG,VA,24501,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,10/27/2010,,12/29/10,," $ 2,000.00 ",,,,,
742,OUTLANDERS RESTAURANT & SALOON,59120,6201 FORT AVENUE,LYNCHBURG,VA,24502,FINANCIAL RESPONSIBILITY,1,N,LYNCHBURG,APPEAL HEARING,1/10/2011,4/1/2011,06/08/11,,,,,,,CONTINUED BY BOARD FOR 6 MOS.
617,APPLE MARKET 3205,11855,4012 WARDS ROAD,LYNCHBURG,VA,24502,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,3/3/2011,,04/06/11,," $ 2,000.00 ",,,,,
25,TGIFRIDAYS,34405,7815 TIMBERLAKE RD,LYNCHBURG,VA,24502,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,6/18/2010,,07/20/10,," $ 2,000.00 ",,,,,
54,APPLE MARKET #3210,43410,102 PAULETTE CIR,LYNCHBURG,VA,24502,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,6/22/2010,,07/28/10,," $ 2,000.00 ",,,,,
517,TARA H. COFER/TRESCA ON 8TH,379585,7224 COMMERCE STREET,LYNCHBURG,VA,24504,CAUSE EXISTS FOR ABC BOARD TO REFUSE LICENSE- BOARD NOT AUTHORIZED TO ISSUE LICENSE,1,N,LYNCHBURG,APPEAL HEARING,12/1/2810,12/29/2010,02/10/11,,,,,,,"DECEMBER 31, 2010 BANQUET LICENSE REFUSED"
696,MILES MARKET,33030,1112 RIVERMONT AVE,LYNCHBURG,VA,24504,PLACE TO BE OCCUPIED IS SO LOCATED THAT VIOLATIONS OF ABC ACT RELATING TO PEACE AND GOOD ORDER WOULD RESULT,1,N,LYNCHBURG,INITIAL HEARING,3/1/2011,4/6/2011,05/20/11,,,,,,,APPLICATION - GRANTED WITH RESTRICTIONS
382,FOOD ZONE,50490,1221 RIVERMONT AVE,LYNCHBURG,VA,24504,SO LOCATED-RESIDENTIAL AREA; SO LOCATED- PEACE & GOOD ORDER,2,Y,LYNCHBURG,INITIAL HEARING,5/6/2010,11/8/2010,12/21/10,,,,,,,APPLICATION - MODIFIED RESTRICTIONS
60,HASH HOUSE,63758,1125 MAIN ST,LYNCHBURG,VA,24504,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,6/22/2010,,07/30/10,25,,,,,,
85,HOLIDAY INN SELECT,27582,601 MAIN ST,LYNCHBURG,VA,24504,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,6/22/2010,,08/05/10,," $ 2,000.00 ",,,,,
387,MARKET AT MAIN,62274,904 MAIN STREET,LYNCHBURG,VA,24504,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,11/9/2010,,12/29/10,," $ 2,000.00 ",,,,,
386,RIVERSIDE MINUTE MARKET INC.,71621,RT. 668 RICKY V SHELTON ROAD,ALTAVISTA,VA,24517,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,11/11/2010,,12/29/10,," $ 2,000.00 ",,,,,
225,POPLAR GROVE GOLF CLUB,32950,129 TAVERN LANE,AMHERST,VA,24521,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY; CEASES TO QUALIFY AS A RESTAURANT,2,N,LYNCHBURG,INITIAL HEARING,3/1/2010,9/2/2010,10/08/10,,,,,Y,,REVOKED
580,EL MARIACHI MEXICAN RESTAURANT,53334,184 AMBRIAR PLZ SHOPPING CTR,AMHERTST,VA,24521,FAILED TO TIMELY SUBMIT MBAR,1,Y,LYNCHBURG,INITIAL HEARING,11/16/2010,2/15/2011,03/21/11,,,,,,,CHARGES WITHDRAWN
692,PJ'S CORNER,55536,102 LEXINGTON TNPK,AMHERST,VA,24521,UNDER AGED BUYER,1,N,LYNCHBURG,INITIAL HEARING,6/17/2010,4/14/2011,05/20/11,,,,,,Y,
61,PJS CORNER,55536,102 LEXINGTON PIKE,AMHERST,VA,24521,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,6/12/2010,,07/30/10,," $ 2,000.00 ",,,,,
471,AIRPORT EXXON,54471,1385 S. BOSTON ROAD,DANVILLE,VA,24540,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,12/7/2010,,01/27/11,," $ 2,000.00 ",,,,,
221,LONE STAR STEAKHOUSE,40441,255 LOWES DRIVE,DANVILLE,VA,24540,UNDER AGED BUYER,1,Y,LYNCHBURG,OFFER IN COMPROMISE,4/26/2010,,10/08/10,," $ 5,000.00 ",3,,,,
241,EZ STOP MARKET,50540,8412 MARTINSVILLE HWY,DANVILLE,VA,24541,ILLEGAL GAMBLING ,1,N,LYNCHBURG,INITIAL HEARING,8/29/2008,9/14/2010,10/18/10,20," $ 1,000.00 ",7,,,,
207,JRS CONVENIENCE STORE,46672,2980 W MAIN ST,DANVILLE,VA,24541,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,8/19/2010,,09/28/10,," $ 2,000.00 ",,,,,
395,RIVERSIDE MART,65155,3007 RIVERSIDE DRIVE,DANVILLE,VA,24541,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,11/10/2010,,12/29/10,25,,,,,,
483,PAK SUPERMARKET & GRILL,12977,3401 WESTOVER DRIVE,DANVILLE,VA,24541,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,12/7/2010,,02/02/11,," $ 2,000.00 ",,,,,
584,SALS ITALIAN GRILLE & PIZZERIA,48995,125 WOODING AVE,DANVILLE,VA,24541,UNDER AGED BUYER,1,N,LYNCHBURG,INITIAL HEARING,9/30/2010,2/16/2011,03/22/11,20," $ 1,750.00 ",,,,,
587,STARRS QUICK SHOPPE,58184,3103 WEST MAIN ST,DANVILLE,VA,24541,UNDER AGED BUYER,1,N,LYNCHBURG,INITIAL HEARING,8/19/2010,12/20/2010,03/28/11,25," $ 2,000.00 ",,,,,
769,THE ORIGINAL ITALIAN PIZZA & RESTAURANT,43259,"18013 FOREST ROAD, SUJITE 803",FOREST,VA,24551,UNDER AGED BUYER;  FAILED TO HAVE A DESIGNATED MANAGER PRSENT & IN CHARGE.,2,N,ROANOKE,CONSENT SETTLEMENT,5/16/2011,,06/28/11,25,,,,,,
415,CROSSROADS MARKET & DELI,8793,2416 PIEDMONT ROAD,GLADSTONE,VA,24553,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,10/30/2010,,01/11/11,," $ 2,000.00 ",,,,,
99,SALEM & SONS OF BROOKNEAL LLC #13,49706,13492 BROOKNEAL HWY,GLADYS,VA,24554,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,12/18/2009,,08/12/10,," $ 2,000.00 ",,,,,
1,BERKLEIGH'S,38872,3620 S AMHERST HWY,MADISON HEIGHTS,VA,24572,EMPLOYED CONVICTED FELON (THEODORE GUS MACHERAS),1,N,LYNCHBURG,APPEAL HEARING,11/28/2009,3/31/2010,7/7/2010,15," $ 1,000.00 ",7,,,,
177,ROCKBRIDGE GENERAL STORE,12224,593 WERT FAULKNER HWY,NATURAL BRIDGE STATION,VA,24579,UNDER AGED BUYER,1,Y,ROANOKE,APPEAL HEARING,4/13/2010,7/22/2010,09/14/10,30," $ 3,000.00 ",10,,,,
377,FOSTER CONVENIENCE,41063,1788 CALOHAN RD,RUSTBURG,VA,24588,UNDER AGED BUYER,1,N,LYNCHBURG,INITIAL HEARING,5/4/2010,11/8/2010,12/21/10,25," $ 2,000.00 ",,,,,
697,JIFFY FOOD STORE 9,3627,1537 WILBORN AVENUE,SOUTH BOSTON,VA,24592,UNDER AGED BUYER,1,N,LYNCHBURG,OFFER IN COMPROMISE,3/22/2011,,05/27/11,," $ 1,000.00 ",5,,,,
297,WILCO #620,66741,2190B PHILPOTT RD.,SOUTH BOSTON,VA,24592,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,10/26/2010,,11/22/10,," $ 2,000.00 ",,,,,
74,LAUREL SHOP INC ,78281,PO BOX 264,BREAKS,VA,24607,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,5/19/2010,,08/03/10,," $ 2,000.00 ",,,,,
485,MAIN STREET CAFÉ VIP ROOM @4WAY PLAZA,42661,1105 RIVERSIDE DR,NORTH TAZEWELL,VA,24630,CEASES TO QUALIFY FOR CATERERS LICENSE,1,N,SOUTHWEST,INITIAL HEARING,6/30/2010,12/28/2010,02/01/11,,,,12,,,APPLICATION - GRANTED WITH PROBATION
287,SAN SEBASTIAN & LAKERIDGE WINERY,32638,19239 US 27 N,CLERMONT,FL,34711,SOLD/SHIPPED IN EXCESS OF ALLOWABLE MONTHLY LIMITS,1,N,RICHMOND,INITIAL HEARING,12/28/2009,10/13/2010,11/16/10,10," $ 1,000.00 ",,,,,
15,JOSEPH FILIPPI WINERY,39929,12467 BASELINE RD,RANCHO CUCAMONGA,CA,91739,FAILED TO FILE TAX & ACTIVITY REPORT,1,Y,CHESAPEAKE,INITIAL HEARING,1/16/2009,6/7/2010,7/13/2010,10," $ 1,000.00 ",,,,,
329,SCHRAMSBERG VINEYARDS CO INC ,28225,1400 SCHRAMSBERG RD,CALISTOGA,CA,94515,SOLD/SHIPPED IN EXCESS OF ALLOWABLE MONTHLY LIMITS,1,Y,RICHMOND,INITIAL HEARING,12/10/2009,10/26/2010,12/01/10,15," $ 1,500.00 ",,,,,
