RECORD CONTROL NUMBER,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE?,REGION,DISPOSITION METHOD,VIOLATION DATE,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS),CIVIL PENALTY ($),MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED (Y/N),OTHER
107,CORONA MEXICAN RESTAURANT,43170,6254 AL PHILPOTT HWY,MARTINSVILLE,VA,24112,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,11/13/2007,,8/13/2008,25,,,,,,
468,PRICES MINI MARKET,51733,407 BRIDGE STREET,MARTINSVILLE,VA,24112,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,8/27/2008,,1/13/2009,25,,,,,,
616,SMITH MOUNTAIN LAKE LOOM #2346,48780,"HWY 654, R.F.D. 3",MONETA,VA,24121,ILLEGAL GAMBLING,1,N,LYNCHBURG,CIRCUIT COURT,9/14/2005,,,30," $ 1,000.00 ",20,,,,
210,THE WATERFRONT COUNTRY CLUB,47134,275 ANCHOR DRIVE,MONETA,VA,24121,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,7/29/2008,,9/17/2008,," $ 2,000.00 ",,,,,
296,STOP IN FOOD STORES #143,40567,11268 W LYNCHBURG SALEM TPKE,MONTVALE,VA,24122,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,8/26/2008,,10/22/2008,," $ 2,000.00 ",,,,,
212,SUPER VAL-U,58766,2713 VIRGINIA AVENUE,NARROWS,VA,24124,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,7/29/2008,,9/17/2008,," $ 2,000.00 ",,,,,
444,J&J GROCERY,23714,2909 PULASKI GILES TPKE,PEARISBURG,VA,24134,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,11/4/2008,,1/6/2009,," $ 2,000.00 ",,,,,
3,MI PUERTO MEXICAN GRILL,47053,7400 LEE HWY.,RADFORD,VA,24141,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,5/15/2008,,7/3/2008,25," $ 2,000.00 ",,,,,
830,RADFORD MARKET,27599,1001 E MAIN STREET,RADFORD,VA,24141,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,3/20/2009,,5/21/2009,," $ 2,000.00 ",,,,,
802,BUCKOS PANTRY,72892,"HWY 114, 7554 PEPPERS FERRY BLVD",RADFORD,VA,24141,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,INITIAL HEARING,10/7/2008,3/25/2009,05/04/09,30," $ 3,000.00 ",10,,,,
283,CHRISTY'S,50103,3410 PEPPERS FERRY ROAD,RADFORD,VA,24141,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,4/14/2008,8/26/2008,10/14/2008,15," $ 1,500.00 ",,,,,
625,NAGOYA INC,52437,1158 E MAIN STREET,RADFORD,VA,24141,"UNAUTHORIZED GIFTS OF A.B., CONDUCT HAPPY HOUR",1,N,ROANOKE,OFFER IN COMPROMISE,12/18/2008,,3/18/2009, ,,15,,,,
914,MI PUERTO RESTAURANT,15855,1121 E MAIN STREET,RADFORD,VA ,24141,"LOITERING-INTOX PERSON (3 COUNTS), CONSUMPTION OF A.B. BY A PERSON LESS THAN 21 YOA",4,N,ROANOKE,INITIAL HEARING,12/6/2008,5/5/2009,06/15/09,,,,,,Y,DISMISSED
260,"THAI HOUSE RESTAURANT, INC.",29187,7523 LEE HIGHWAY,RADFORD,VA,24143,SOLD TO UNDER AGED BUYER; LANGUAGE BARRIER,2,N,ROANOKE,INITIAL HEARING,11/27/2007,8/29/2008,10/9/2008,15," $ 1,500.00 ",,,,,
431,VB MART,45691,403 VIRGINIA AVENUE,RICH CREEK,VA,24147,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,11/4/2008,,12/22/2008,25,,,,,,
888,VALLEY DISTRIBUTING CORP,52100,4488 ELMWOOD LANE,SALEM,VA,24153,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,ROANOKE,CONSENT SETTLEMENT,1/26/2009,,06/08/09,, $ 500.00 ,,,,,
890,THE CORNER BAR & GRILL,55149,300 E MAIN STREET,SALEM,VA,24153,OFFICER OF CORPORATION OR LICENSEE CONSUMING A.B. ON DUTY,1,N,ROANOKE,CONSENT SETTLEMENT,4/1/2009,,06/08/09,7,,,,,,
128,APPLE MARKET 401,70559,1715 E MAIN STREET,SALEM,VA,24153,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,6/9/2008,,8/13/2008,," $ 2,000.00 ",,,,,
436,APPLE MARKET ,31338,2035 BOULEVARD AVENUE,SALEM,VA,24153,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,10/23/2008,,12/22/2008,," $ 2,000.00 ",,,,,
637,BUDDYS,44802,928 COLORADO STREET,SALEM,VA,24153,"FAILED TO REPORT CHANGES IN OFFICERS/DIRECTORS/SHAREHOLDERS, NOT LEGITIMATE OWNER",2,N,ROANOKE,INITIAL HEARING,9/8/2008,1/29/2009,3/18/2009,7, $ 500.00 ,,12,,,
508,ROANOKE VALLEY WINE CO,51523,1250 INTERVALE DRIVE,SALEM,VA,24153,"EMPLOYING CONVICTED OF A FELONY (2 COUNTS), FAILED TO OBTAIN PRODUCT APPROVAL (WINE/BEER)",3,N,ROANOKE,INITIAL HEARING,4/4/2008,12/30/2008,1/30/2009,10," $ 1,000.00 ",,,,Y,2 CHARGES DISMISSED
582,PANDA FOOD STORE 2,50292,HWY 8 RFD 3 BOX 253 C,STUART,VA,24171,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,11/19/2008,,2/27/2009,," $ 2,000.00 ",,,,,
634,THE VIRGINIAN MARKETTE LLC,3126,8591 LEE HWY,TROUTVILLE,VA,24175,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,INITIAL HEARING,9/11/2008,1/30/2009,3/18/2009,25," $ 2,500.00 ",10,,,,
623,STOP IN FOOD STORES #86,57790,104 GUS NICKS BLVD,VINTON,VA,24179,REQUEST FOR APPROVAL/DISAPPROVAL OF DESIGNATED MANAGER-POLICE RECORD OR FELONY OR CRIM OF MORALTURPITUDE,1,N,ROANOKE,INITIAL HEARING,10/20/2008,1/30/2009,3/16/2009,,,,,,,DESIGNATED MGR APPROVED
716,NEW YORK PIZZA,75727,708 HARDY ROAD,VINTON,VA,24179,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,2/4/2009,,4/3/2009,," $ 2,000.00 ",,,,,
258,FOODETTE,35,1551 EAST WASHINGTON AVENUE,VINTON,VA,24179,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,3/17/2008,8/26/2008,10/6/2008,25," $ 2,000.00 ",,,,,
92,SHOP IN ,46351,7865 JORDANTOWN ROAD,VINTON,VA,24179,MEETING PLACE WHERE ILLEGAL DRUGS ARE REGULARLY USED /DISTRIBUTED; LICENSEE ILLEGALLY POSSESSED/DISTRIBUTED/SOLD OR KNOWINGLY ALLOWED AN EMPLOYEE OR OTHER PERSONS TO ILLEGALLY POSSESS OR USE MARIJUANA/OTHER CONTROLLED SUBSTANCES ON 5 DIFFERENT DATES.,6,Y,LYNCHBURG,INITIAL HEARING,12/6/2007,7/9/2008,8/19/2008,60," $ 2,000.00 ",30,,,,
712,BUZZ IN MARKET,77694,7120 BOOKER T WASHINGTON HWY,WIRTZ,VA,24184,SALE OF A.B TO AN INTOX PERSON,1,N,LYNCHBURG,CONSENT SETTLEMENT,2/3/2009,,4/3/2009,," $ 2,000.00 ",,,,,
438,COMMONWEALTH CHEVRON FOOD MART,45861,109 COMMONWEALTH AVENUE,BRISTOL,VA,24201,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,10/22/2008,,1/6/2009,25,,,,,,
783,ZOOMERZ #66,13478,524 COMMONWEALTH AVENUE,BRISTOL,VA,24201,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,2/27/2009,,04/21/09,," $ 2,000.00 ",,,,,
278,T GORDONS,39395,510 GATE CITY HIGHWAY #285,BRISTOL,VA,24201,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,2/13/2008,8/26/2008,10/14/2008,20," $ 1,750.00 ",,,,,
825,LOGANS ROADHOUSE RESTAURANT,11983,3174 LINDEN DRIVE,BRISTOL,VA,24202,CONSUMPTION OF A.B. IN AREAS OTHER THAN IN DINING/DESIGNATED AREAS,1,N,ROANOKE,CONSENT SETTLEMENT,3/21/2009,,05/21/09,, $ 500.00 ,,,,,
929,HOLIDAY INN HOTEL & SUITES,52931,3005 LINDEN DRIVE,BRISTOL,VA,24202,CONSUMPTION OF A.B. IN AREAS OTHER THAN IN DINING/DESIGNATED AREAS,1,N,ROANOKE,OFFER IN COMPROMISE,3/21/2009,,6/19/2009,, $ 250.00 ,,,,,
779,RUBY TUESDAY,10363,"BRISTOL COMMONS LINDEN DRIVE, LOT 1",BRISTOL,VA,24202,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,2/27/2009,,04/21/09,," $ 2,000.00 ",,,,,
98,WITHERS HARDWARE RESTAURANT,17892,260 WEST MAIN STREET,ABINGDON,VA,24210,ALLOWED CONSUMPTION OF AB BY AN INTOXICATED PERSON,1,N,ROANOKE,APPEAL HEARING,11/1/2007,5/9/2008,8/25/2008,25," $ 1,500.00 ",,,,,
636,BLACK DIAMOND #28,6756,RT 1 BOX 64 A,PENNINGTON,VA,24219,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,INITIAL HEARING,7/1/2008,1/29/2009,3/18/2009,30," $ 3,000.00 ",10,,,,
629,CRUISERS INC #2,26021,RT 82 W,CLEVELAND,VA,24225,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,INITIAL HEARING,10/1/2008,1/29/2009,3/18/2009,30," $ 3,000.00 ",10,,,,
371,STONE MOUNTAIN AMVETS POST 818,50760,"RURAL ROUTE 2, BOX 2929",JONESVILLE,VA,24263,APPLICANT IS SO LOCATED W/RESPECT TO A RESIDENCE THAT THE OPERATION WILL ADVERSELY AFFECT REAL PROPERTY VALUES.,1,N,ROANOKE,INITIAL HEARING,8/20/2008,10/16/2008,12/5/2008,,,,,,,APPLICATION GRANTED
279,421 ROADHOUSE BAR & GRILL,52151,"RT. 1, BOX 52, HWY. 421",PENNINGTON GAP,VA,24277,APPLICANT KEPT AB UPON PREMISES WHILE APPLICATION WAS PENDING; SO LOCATED WILL ADVERSELY AFFECT REAL PROPERTY VALUES; SOLD AB WHILE APPLICATION WAS PENDING; PEACE & GOOD ORDER.,4,N,ROANOKE,INITIAL HEARING,5/9/2008,8/28/2008,10/14/2008,,,,,,,APPLICATION DENIED
891,PULASKI EXPRESS STOP #2,9238,4344 COUNT PULASKI DRIVE`,PULASKI,VA,24301,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,3/20/2009,,06/08/09,25,,,,,,
328,PULASKI EXPRESS SHOP,77519,"303 5TH STREET, N.E.",ROANOKE,VA,24301,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,INITIAL HEARING,11/6/2007,9/18/2008,11/10/2008,30," $ 3,000.00 ",10,,,,
703,KANGAROO EXPRESS #3709,39981,74 INDIAN VILLAGE TRAIL,BASTIAN,VA,24314,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,1/9/2009,,4/3/2009,," $ 2,000.00 ",,,,,
219,"VA CAROLINA PRODUCE, INC. ",44547,169 WARDS GAP ROAD,CANA,VA,24317,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,OFFER IN COMPROMISE,6/9/2008,9/10/2008,9/19/2008,," $ 1,500.00 ",,,,,
495,CARRIAGE HOUSE SALOON,53372,121 KANAWHA RIDGE ROAD,DUGSPUR,VA,24325,VIOLATING OR VIOLATED PROVISION OF THE ABC ACT WHILE APPLICATION PENDING(KEEPING A.B.),1,N,ROANOKE,APPEAL HEARING,7/23/2008,1/22/2009,1/26/2009,,,,,,,APPLICATION DENIED
475,FOOD CITY #865,6468,9555 A EAST STUART DRIVE,GALAX,VA,24333,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,11/13/2008,,1/13/2009,," $ 2,000.00 ",,,,,
630,B P O ELKS 2212,19971,800 E STUART SRIVE,GALAX,VA,24333,"SALES TO NON-MEMBERS (3 COUNTS), NON-MEMBERS PATRONIZING PREMISES (3 COUNTS), LOITERING-INTOX PERSON, SALE OF UNAUTHORIZED A.B. -ANY LICENSE (3 COUNTS)",10,N,ROANOKE,INITIAL HEARING,7/17/2008,1/29/2009,3/18/2009,45," $ 1,000.00 ",30,,,,
632,VALLEY GROCERY AND DELI,27250,35950 WIDNERS VALLEY ROAD,GLADE SRINGS,VA,24340,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,9/8/2008,1/29/2009,3/18/2009,25," $ 2,000.00 ",,,,,
622,THE HARDWARE COMPANY OF HILLSVILLE,45247,508 N MAIN STREET,HILLSVILLE,VA,24343,REQUEST FOR APPROVAL/DISAPPROVAL OF DESIGNATED MANAGER-POLICE RECORD OR FELONY OR CRIM OF MORALTURPITUDE,1,N,ROANOKE,INITIAL HEARING,9/10/2008,1/28/2009,3/16/2009,,,,,,,DESIGNATED MGR APPROVED
119,FOOD LION 236,9645,RT 52 & RT 58 P.O. BOX 386,HILLSVILLE,VA,24343,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,6/9/2008,,8/13/2008,," $ 2,000.00 ",,,,,
542,BARKERS QUICK STOP,59666,210 W CHILHOWIE STREET,MARION,VA,24354,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,12/18/2008,,2/11/2009,25,,,,,,
357,MARION MARATHON,33891,611 SOUTH MAIN STREET,MARION,VA,24354,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,INITIAL HEARING,6/18/2008,10/7/2008,11/20/2008,30," $ 3,000.00 ",15,,,,
918,RR STATIONS,45541,234 E MAIN STREET,MARION,VA,24354,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,10/22/2008,5/5/2009,06/15/09,25," $ 2,000.00 ",,,,,
244,APPCO CONVENIENCE CENTER 39,58583,964 MAX MEADOWS ROAD,MAX MEADOWS,VA,24360,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,8/4/2008,,10/1/2008,," $ 2,000.00 ",,,,,
858,APPCO CONVENIENCE CENTER 39,585833,964 MAX MEADOWS ROAD,MAX MEADOWS,VA,24360,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,OFFER IN COMPROMISE,2/27/2009,,5/26/2009,," $ 5,000.00 ",3,,,,
585,FOOD COUNTRY USA 12,73754,576 N MAIN STREET,RURAL RETREAT,VA,24368,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,12/18/2008,,2/27/2009,," $ 2,000.00 ",,,,,
633,FOOD COUNTRY USA 12,73754,576 N MAIN STREET,RURAL RETREAT,VA,24368,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,8/4/2008,1/28/2009,3/18/2009,25," $ 2,000.00 ",,,,,
835,CRABTREE CONVENIENCE,77294,3716 SALTVILLE HWY,SALTVILLE,VA,24370,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,3/28/2009,,5/21/2009,," $ 2,000.00 ",,,,,
815,EL PUERTO 6,58804,715 CHAPMAN ROAD,WYTHEVILLE,VA,24382,FAILED TO PAY LICENSE FEE IN CASH (INVALID CHECK)/FAILED TO PAY CASH TO THE BOARD,1,N,ROANOKE,CONSENT SETTLEMENT,3/10/2009,,05/05/09,, $ 500.00 ,,,,,
257,SUNNY DAZE CONVENIENCE STORE,27149,610 WEST LEE HIGHWAY,WYTHEVILLE,VA,24382,ILLEGALLY POSSESSED CONTROLLED SUBSTANCES,1,N,ROANOKE,INITIAL HEARING,5/16/2006,8/29/2008,10/6/2008,,,,,,Y,DISMISSED
772,EL PUERTO 6,58804,715 CHAPMAN ROAD,WYTHEVILLE,VA,24382,PURCHASE OF A.B. FROM THE BOARD EXCEPT FOR CASH,1,N,ROANOKE,CONSENT SETTLEMENT,1/10/2009,,04/21/09,, $ 250.00 ,,,,,
259,TURN ONE RESTAURANT & SPORTS BAR,60771,"1155 FOURTH STREET, SUITE 200",WYTHEVILLE,VA,24382,QUALIFICATIONS,1,N,ROANOKE,INITIAL HEARING,12/31/2007,8/27/2008,10/6/2008,10," $ 1,000.00 ",,,,,
787,KANGAROO EXPRESS #3370,9267,125 HOLSTON ROAD,WYTHEVILLE,VA,24382,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,OFFER IN COMPROMISE,1/29/2009,,04/28/09,," $ 2,000.00 ",,,,,
915,TURN ONE RESTAURANT & SPORTS BAR,60771,"1155 N 4TH STREET, STE 200",WYTHEVILLE,VA,24382,"LOITERING-INTOX PERSON, CONSUMPTION OF A.B. BY AN INTOX PERSON",2,Y,ROANOKE,INITIAL HEARING,6/29/2008,5/6/2009,06/15/09,30," $ 3,000.00 ",10,,,Y,CHARGE 1-DISMISSED
693,LITTLE MART,34092,1116 W BEVERLY STREET,STAUNTON,VA,24401,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,1/29/2009,,4/2/2009,," $ 2,000.00 ",,,,,
806,THE PAMPERED PALATE CAFÉ,10495,28 E BEVERLEY STREET,STAUNTON,VA,24401,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,3/12/2009,,05/05/09,25,,,,,,
810,7 ELEVEN STORE 21146G,29690,2 IDLEWOOD BLVD,STAUNTON,VA,24401,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,3/5/2009,,5/5/2009,," $ 2,000.00 ",,,,,
819,BEVERLEY STREET CONVENIENCE LLC,54765,2103 W BEVERLET STREET,STAUNTON,VA,24401,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,3/12/2009,,05/12/09,," $ 2,000.00 ",,,,,
750,FOOD LION 1325,9845,2150 E MIDLAND TRAIL HILL TOP PLAZA,BUENA VISTA,VA,24416,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,OFFER IN COMPROMISE,2/19/2009,,04/16/09,," $ 1,500.00 ",,,,,
756,HILLTOP,27920,2177 E MIDLAND TRAIL,BUENA VISTA,VA,24416,SOLD TO UNDER AGED BUYER,1,Y,STAUNTON,OFFER IN COMPROMISE,2/19/2009,,04/16/09,30,,,,,,
113,ONE STOP MART,3619,2211 GRAFTON STREET,CLIFTON FORGE,VA,24422,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,6/12/2008,,8/13/2008,," $ 2,000.00 ",,,,,
688,PRINCE FOOD MART,49482,1422 S DURANT ROAD,COVINGTON,VA,24426,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,2/2/2009,,4/2/2009,," $ 2,000.00 ",,,,,
618,CLIFF VIEW GOLF CLUB INC,6619,410 FRIELS DRIVE,COVINGTON,VA,24426,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,INITIAL HEARING,9/11/2008,1/30/2009,3/16/2009,20," $ 2,500.00 ",10,,,,
574,7 ELEVEN STORE 2531 28415J,17202,305 AUGUSTA AVENUE,GROTTOES,VA,24441,SOLD TO UNDER AGED BUYER,1,Y,STAUNTON,INITIAL HEARING,9/5/2008,2/9/2009,2/25/2009,25," $ 2,500.00 ",3,,,,
304,THE WINE SHOP AT HOT SPRINGS,41164,2829 MAIN STREET,HOT SPRINGS,VA,24445,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,OFFER IN COMPROMISE,8/11/2008,10/21/2008,10/23/2008,," $ 1,500.00 ",,,,,
521,KROGER #404,6593,422 E NELSON STREET,LEXINGTON,VA,24450,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,12/11/2008,,2/3/2009,," $ 2,000.00 ",,,,,
874,EL GRAND PUERTO MEXICAN RESTAURANT,24334,62 DRAFT AVENUE,STUARTS DRAFT,VA,24477,MEETING PLACE OR RENDEZVOUS FOR (USERS OF NARCOTICS/DRUNKS/ETC),1,N,STAUNTON,INITIAL HEARING,12/3/2008,4/10/2009,05/29/09,60," $ 1,000.00 ",30,,,,
321,JOHN D. EILAND COMPANY,41737,827 LEE HIGHWAY,VERONA,VA,24482,"WHOLESALER SOLD, RENTED, LENT, BOUGHT FOR OR GAVE MONEY, ETC. TO COURT STREE RESTAURANT, A RETAIL LICENSEE.",1,N,STAUNTON,OFFER IN COMPROMISE,6/6/2008,10/23/2008,11/6/2008,, $ 500.00 ,,,,,
748,RACKEM SMACKEM RIBS,38394,385 LEE HWY,VERONA,VA,24482,SO SITUATED WITH RESPECT TO RESIDENCE OR RESIDENTIAL AREA (2 COUNTS),2,N,STAUNTON,INITIAL HEARING,11/25/2008,3/10/2009,4/16/2009,,,,,,,APPLICATION-GRANTED
517,VIRGINIA DISTRIBUTING CO,11709,3245 FOREST BROOK ROAD,LYNCHBURG,VA,24501,ACCEPTING CHECK FROM BANK ACCOUNT OTHER THAN LICENSEE'S,1,N,LYNCHBURG,CONSENT SETTLEMENT,9/30/2008,,2/3/2009,," $ 1,000.00 ",,,,,
868,CATTLE ANNIES,60592,4009 MURRAY PLACE,LYNCHBURG,VA,24501,CONSUMPTION OF A.B. BY AN INTOX PERSON,1,N,LYNCHBURG,INITIAL HEARING,5/4/2008,4/10/2009,05/29/09,,,,,,,WRITTEN WARNING
250,CAMPBELL AVE SUPER STOP,52236,3145 CAMPBELL AVENUE,LYNCHBURG,VA,24501,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,7/30/2008,,10/1/2008,," $ 2,000.00 ",,,,,
170,LYNCHBURG MOOSE CLUB 715,129,2307 LAKESIDE DRIVE,LYNCHBURG,VA,24501,ALLOWED CONSUMPTION OF UNAUTHORIZED AB; KEPT UNAUTHORIZED AB; SOLD UNAUTHORIZED AB. ,3,N,LYNCHBURG,INITIAL HEARING,2/3/2008,7/16/2008,8/29/2008,15," $ 1,200.00 ",,,,,
590,FAST MART #2,34059,2101 12TH STREET,LYNCHBURG,VA,24501,"SALE OF ALCOHOLIC BEVERAGE TO AN ITOX PERSON, DESIGNATED MANAGER NOT ON DUTY, AFTER HOURS SALE OF ALCOHOLIC BEVERAGE OFF PREMISES",3,N,LYNCHBURG,CONSENT SETTLEMENT,11/1/2008,,2/27/2009,," $ 3,500.00 ",,,,,
465,CORNER CAFÉ INC,39795,220 VERNON STREET,LYNCHBURG,VA,24501,"CONSUMPTION OF A.B. BY 3 INTOX PERSONS, CONSUMPTION OF A.B. IN AREA OTHER THAN IN DINING/DESIGNATED AREA, ALLOWED REMOVAL OF BEER SOLD FOR ON PREMISES CONSUMPTION, AIDED OR ABETTED-DRINKING IN PUBLIC, UNAUTHORIZED GIFTS OF A.B.",5,N,LYNCHBURG,INITIAL HEARING,2/8/2008,,1/7/2009,," $ 1,000.00 ",10,,,,
683,KYOTO JAPANESE STEAK & SEAFOOD HOUSE,58904,2160 WARDS ROAD,LYNCHBURG,VA,24502,FAILED TO SUBMIT ACCURATE ANNUAL REVIEW REPORT,1,N,LYNCHBURG,INITIAL HEARING,4/30/2008,2/18/2009,3/30/2009,7, $ 500.00 ,,,,,
262,TIMBERLAKE CITGO,40073,22535 TIMBERLAKE ROAD,LYNCHBURG,VA,24502,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,INITIAL HEARING,3/27/2008,8/28/2008,10/9/2008,25," $ 2,000.00 ",,,,,
38,MILAN INDIAN CUISINE,17184,2124 WARDS ROAD,LYNCHBURG,VA,24502,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,5/22/2008,,7/24/2008,25," $ 2,000.00 ",,,,,
836,QUIK E FOOD STORE,25799,6001 FORT AVENUE,LYNCHBURG,VA,24502,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,2/3/2009,,5/21/2009,," $ 2,000.00 ",,,,,
862,JADE PALACE,46106,7118 TIMBERLAKE ROAD,LYNCHBURG,VA,24502,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,3/17/2009,,05/22/09,," $ 2,000.00 ",,,,,
261,VINES CAFÉ,49505,2496 RIVERMONT AVENUE,LYNCHBURG,VA,24503,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,INITIAL HEARING,4/16/2008,8/28/2008,10/9/2008,15," $ 1,750.00 ",,,,,
572,BULL BRANCH,13560,109 11TH STREET,LYNCHBURG,VA ,24504,"SOLD TO UNDER AGED BUYER, ILLUMINATION",2,N,LYNCHBURG,INITIAL HEARING,5/22/2008,1/14/2009,2/25/2009,20," $ 1,500.00 ",,,,Y,1 CHARGE DISMISSED
35,LYNCHBURG BASEBALL CONCESSIONAIRES,40472,CITY STADIUM FORT AVE. P.O. BOX 10213,LYNCHBURG,VA,24506,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,5/22/2008,,7/24/2008,25," $ 2,000.00 ",,,,,
292,SUPERTEST JOY FOOD STORE,33112,1028 MAIN STREET,ALTAVISTA,VA,24517,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,9/3/2008,,10/22/2008,," $ 2,000.00 ",,,,,
280,PINOS ITALIAN GRILL AND PIZZARIA,39099,1303 MAIN STREET,ALTAVISTA,VA,24517,QUALIFICATIONS; FAILED TO SUBMIT ANNUAL REVIEW REPORT,3,Y,LYNCHBURG,INITIAL HEARING,10/15/2007,7/16/2008,10/14/2008,,,,,Y,,REVOKED
25,FOOD LION # 482,9707,1102 WASHINGTON STREET,AMHERST,VA,24521,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,5/24/2008,,7/16/2008,25," $ 2,000.00 ",,,,,
347,APPLE MARKET 3206,11856,"1425 N. AMHERST HIGHWAY, STE 106",AMHERST,VA,24521,SOLD TO UNDER AGED BUYER,1,Y,LYNCHBURG,OFFER IN COMPROMISE,5/16/2008,11/17/2008,11/18/2008,," $ 4,500.00 ",3,,,,
166,EXPRESS LANE NO. 7,59888,7721 RICHMOND HIGHWAY,APPOMATTOX,VA,24522,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,INITIAL HEARING,11/27/2007,7/16/2008,8/29/2008,20," $ 1,750.00 ",,,,,
528,KROGER #406,6596,7789 RICHMON DHWY,APPOMATTOX,VA,24522,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,12/11/2008,,2/3/2009,," $ 2,000.00 ",,,,,
388,EL MERCADITO,44175,1011 S BOSTON ROAD,DANVILLE,VA,24540,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,9/23/2008,,12/10/2008,25,,,,,,
